"","Imperial (Fellowship) - Noble - BS +2 / Agility +2 / Fellowship +2","","","","","","","","","","Commerce / Coercion / Persuastion / Lore Imperium (Chartist Pendant)","","","Hive World - Noble - Warrior - Weapon Skill +2 / Strength +2 / Toughness +1 / Agility +1","","","","","","","","","","Athletics / Carouse / Awareness","","","Voidborn - Noble - Officer - Ballistic Skill + 2 / Intelligence + 2 / Perception + 2","","","","","","","","","","Commerce / Coercion / Persuastion / Lore Imperium (Chartist Pendant)","","","Imperial World (Fel) - Noble - Officer - Ballistic Skill + 2 /  Agility +2 / Fel +2 (Dont worry about this being Unoptimised, it is purely for RP)","","","","","","","","","","Persuasion, Commerce, Coercion, Lore Imperium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Officer","","","Overseer","","","Exemplar","","","","","","","Warrior","","","Arch-Militant","","","Exemplar","","","","","","","Officer","","","Grand Strategist","","","Exemplar","","","","","","","Officer","","","Overseer","","","Exemplar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 1 :","Voice Of Command","","Level 16 :","Servo-Skull Swarm","","Level 36 :","Eager for Battle *","Be Vigilant!","","","","","Level 1 :","Charge","","Level 16 :","Versitility","","Level 36 :","Eagar for battle *","Opening Strike","","","","","Level 1 :","Voice Of Command","","Level 16 :","Combat Tactics","","Level 36 :","Firebrand","Seize the Initiative","","","","","Level 1 :","Voice Of Command","","Level 16 :","Cyber-Eagle Proficiency","","Level 36 :","Firebrand","Be Vigilant!","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 2 :","Persuasion","","Level 17 :","Medicae Signal","","Level 37 :","Persuasion","Brother-In-Arms","","Gear to consider","","","Level 2 :","Medicae","","Level 17 :","Wildfire","","Level 37 :","Athletics","Critical Versatility","","Gear to consider","","","Level 2 :","Persuasion","","Level 17 :","Combat Locus Stratagem","","Level 37 :","Persuasion","Personal Zone","","Gear to consider","","","Level 2 :","Persuasion","","Level 17 :","Blinding Strike","","Level 37 :","Persuasion","Swift Shadow","","Gear to consider","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 3 :","Bring it Down !","","Level 18 :","Emergency Stimulation","","Level 38 :","Ballistic Skill","Grenadier","","Helm","Commander's monocle / Commissar cap","","Level 3 :","Endure","","Level 18 :","Always Ready","","Level 38 :","Weapon Skill","Power Armour Proficiency","","Helm","The Guardian Crown / Tactical Genius / Lingering Whisper","","Level 3 :","Bring it Down !","","Level 18 :","Improvised Strategy","","Level 38 :","Intelligence","Base Skill: Lore Warp","","Helm","Great Librarian Glasses / Steel Guidance","","Level 3 :","Bring it Down !","","Level 18 :","Promise of Death","","Level 38 :","Ballistic Skill","Nimble / You. Kill It.","","Helm","Commander's Monocle / Helm of Determination / Commissar Cap","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 4 :","Finest Hour","Lasting Impression","Level 19 :","Overcharge","","Level 39 :","Break Their Ranks!","Persuasion","","Armour","[Hive world Origin] Voidsmen Armour / [Death World Origin] Enforcer Light Carapace","","Level 4 :","Daring Breach","Thick skin","Level 19 :","Steady Superiority","","Level 39 :","Sworn Enemy","Athletics","","Armour","Adherent of Mankind / Invincible Onslaught Armour / Sanguine Judgement","","Level 4 :","Finest Hour","Lasting Impression","Level 19 :","Take and Hold","","Level 39 :","Break Their Ranks!","Persuasion","","Armour","Warrior Armour / Breacher Armour","","Level 4 :","Finest Hour","Lasting Impression","Level 19 :","Overcharge","","Level 39 :","Break Their Ranks!","Persuasion","","Armour","[Death World Origin] Enforcer's Light Carapace / [Hive World Origin] Voidsmen Armour","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 5 :","Ballistic Skill","You. Do Something.","Level 20 :","AP +1","Ballistic Skill","Level 40 :","Firebrand *","Enhanced Augmetics","","Cloak","Mercy's gift","","Level 5 :","Hardened Scars","Weapon Skill","Level 20 :","AP +1","Weapon Skill","Level 40 :","Degraded Defence","Dismantle","","Cloak","Arch-Militant Cape / Malpain Shroud / Swashbuckler cloak","","Level 5 :","Ballistic Skill","Be Smart","Level 20 :","Ap +1","Ballistic Skill","Level 40 :","Eager Subordinates","Adjusting Frontline","","Cloak","","","Level 5 :","Ballistic Skill","You. Do Something.","Level 20 :","Ap +1","Ballistic Skill","Level 40 :","Eager Subordinates","Wind Currents","","Cloak","Mercy's Gift / Von Valacius Cloak / Grenadier's Backpack","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 6 :","Decisive Response","Ballistic Skill","Level 21 :","Safe Shelter","Ballistic Skill","Level 41 :","Ballistic Skill","Prepare for an Assault!","","Neck","Medal of Alacrity","","Level 6 :","Forceful Strike","Athletics","Level 21 :","Broad Expertise","Weapon Skill","Level 41 :","Weapon Skill","Open Engagement","","Neck","Invigorating Resolve / Fury Incarnate","","Level 6 :","Decisive Response","Ballistic Skill","Level 21 :","Blurred Locus","Ballistic Skill","Level 41 :","Intelligence","Prepare for an Assault!","","Neck","Synaptic Coagulator","","Level 6 :","Decisive Response","Ballistic Skill","Level 21 :","Enhanced Augmetics","Ballistic Skill","Level 41 :","Ballistic Skill","Prepare for An Assault!","","Neck","Medal of Alacrity / Vox-Beacon / Chartist Pendant","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 7 :","Move, Move, Move!","Ready to Serve","Level 22 :","Priority Signal","Persuasion","Level 42 :","Advanced Tracking","Fellowship","","Accessory 1","Commander's chrono","","Level 7 :","Weapon Skill","Weapon Personalisation","Level 22 :","Reckless Rush","Dual-Weapon Combat","Level 42 :","Devastating Attack","Agility","","Accessory 1","Portative Manipulator / Peculiar Trinket","","Level 7 :","Move, Move, Move!","Base Skill: Tech-Use","Level 22 :","Blitz Stratagem","","Level 42 :","Killzone Stratagem","Toughness","","Accessory 1","<Character>: Item Description / Hadd-Pattern Data-Loom / Black Ring of the Inquisition","","Level 7 :","Move, Move, Move!","Grenadier","Level 22 :","Live Bait","Persuasion","Level 42 :","Strategic Adaptation","Fellowship","","Accessory 1","Iron Cape / Precinct Vox Relay / Portable Motive Force Storage / Saint Cognacius' Scriptures / <Rogue Trader> Item Description","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 8 :","Focus!","Persuasion","Level 23 :","Master's Patronage","","Level 43 :","Dependable Ally","You. Go On.","","Accessory 2","Precint Vox-Relay","","Level 8 :","Athletics","Crowd Kill","Level 23 :","Athletics","All out","Level 43 :","Breaking Attack","Power Weapon Expert","","Accessory 2","Bead of Might / Hellbrute Horn Trophy / Pair Holster","","Level 8 :","Focus!","Persuasion","Level 23 :","Persuasion","Fire at Will","Level 43 :","Inescapable Zone","Advanced Skill: Lore Warp","","Accessory 2","Hadd-Pattern Data-Loom / Heart of the Nameless / Saint Cognatius's Scriptures","","Level 8 :","Focus!","Commerce","Level 23 :","Dependable Ally","","Level 43 :","Bloody Mark","Know No Heresy / You. Are Next.","","Accessory 2","Black Signet Ring of the Inquisition / Emerald Cherub Ring / Overseer's Aquila","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 9 :","Finest Hour IV","","Level 24 :","Fellowship","Stronger Together","Level 44 :","Lore Imperium","Eager Subordinates","","Gloves","Thrice-Pioneer's bracers / Marksman Gloves / Deflection Gloves","","Level 9 :","Daring Breach II","","Level 24 :","Agility","Melee Weapon Specialist","Level 44 :","Carouse","Destroyer *","","Gloves","Augmented Gloves / Adaptive Gloves / Relish Anguish / Metal Claw Gloves / Exoskeletal Gloves","","Level 9 :","Finest Hour IV","","Level 24 :","Intelligence","Advanced Skill: Tech-Use","Level 44 :","Lore Imperium / Coercion","Eager for Battle","","Gloves","Abyss Spinner Gloves / Plasmashaper Gloves","","Level 9 :","Finest Hour IV","","Level 24 :","Fellowship","Las Weapon Expert","Level 44 :","Commerce","Degraded Defence","","Gloves","Deflection Gloves / Grenadier's Gloves / Thrice=Pioneer's Bracers / Abyss Spinner Gloves","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 10 :","Lore Imperium","Fellowship","Level 25 :","Rite of Calibration","","Level 45 :","AP +1","","","Boots","Commissar Boots","","Level 10 :","Impetus","Agility","Level 25 :","Flashfire","","Level 45 :","AP +1","","","Boots","Pneumo Boots / Void Veteran Boots / Enforcer Light boots","","Level 10 :","Lore Imperium / Coercion","Intelligence","Level 25 :","Personal Combat Zone","","Level 45 :","AP +1","","","Boots","Commissar Boots / Adrenaline Warboots","","Level 10 :","Commerce","Fellowship","Level 25 :","Rite of Calibration","","Level 45 :","","","","Boots","Commissar Boots / Sharpshooter Boots / Tactical Boots / Wear-Resistant Boots","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 11 :","Steel Resolve","Fellowship","Level 26 :","Fellowship","Persuasion","Level 46 :","Seize the Initiative","Lore Imperium","","Weapon Set 1","[Sol Pattern] Longlas / Deadly Repeater / The Roar","","Level 11 :","Reckless Strike","You. Kill It.","Level 26 :","Athletics","Agility","Level 46 :","Desolation","Carouse","","Weapon Set 1","Coffinmaker Sledge  / Auto-striking power sword / Bonebreaker Maul / Tearing Vengence / Carnage / Torturer / Tormentor of the Chastened","","Level 11 :","Steel Resolve","Intelligence","Level 26 :","Intelligence","Persuasion","Level 46 :","No Respite","Lore Imperium / Coercion","","Weapon Set 1","Hot Shot Lasgun / Necrontech Hot Shot Lasgun","","Level 11 :","Steel Resolve","Fellowship","Level 26 :","Fellowship","Persuasion","Level 46 :","Personal Oversight","Commerce","","Weapon Set 1","Las Rifle / Sniper","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 12 :","Air of Authority","Characteristic Training: AGI","Level 27 :","Overcharge III","","Level 47 :","Personal Oversight","Medicae","","","","","Level 12 :","Agility","Carouse","Level 27 :","Steady Superiority IV","","Level 47 :","Ramming Speed","Demolition","","","Anti-Vehicle Revolver / Daredevil Pistol / Bone-Shatterer / Quick-Fire Las Pistol / [Sol Pattern] Las Pistol / Negotiator Pistol","","Level 12 :","Air of Authority","Base Skill: Logic","Level 27 :","Take and Hold IV","","Level 47 :","Be Vigilant!","Tech-Use","","","","","Level 12 :","Air of Authority","Characteristic Training: Agility","Level 27 :","Overcharge II","","Level 47 :","Leader's Assault","Lore Imperium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 13 :","Inspiring Speech","Lore Imperium","Level 28 :","Kinetic Module","You. Protect Me.","Level 48 :","Self-Learning Algorithms","Fellowship","","Weapon Set 2","[Sol-Pattern] Shotgun / Full-Auto Shotgun / The Rack","","Level 13 :","Easy Target","Carouse","Level 28 :","Carouse","Armsmaster","Level 48 :","Exploit Weakness","Agility","","Weapon Set 2","Well-Maintained Rocksaw / Bonecracker / Piety's Charge / Craven's Bane","","Level 13 :","Inspiring Speech","Lore Imperium / Coercion","Level 28 :","Opening Strategy","Perception","Level 48 :","Strategic Offence","Toughness","","Weapon Set 2","Corpuscarii Oath / Arc Rifle Mindstrom / Gorenov's Masterpiece","","Level 13 :","Inspiring Speech","Persuasion","Level 28 :","Sharpened Talons","Base Skill: Persuasion","Level 48 :","Brother-In-Arms","Fellowship","","Weapon Set 2","Shotgun","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 14 :","Agility","You. Kill It.","Level 29 :","Agility","Lore Imperium","Level 49 :","Perception","Medicae","","","The Ruin","","Level 14 :","Toughness","Outnumber","Level 29 :","Strength","Characteristic Training: PER","Level 49 :","Toughness","Demolition","","","","","Level 14 :","Willpower","Base Skill: Xenos","Level 29 :","Perception","Lore Imperium / Coercion","Level 49 :","Toughness","Tech-Use","","","","","Level 14 :","Agility","Ready to Serve","Level 29 :","Agility","Commerce","Level 49 :","Agility / Perception","Lore Imperium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 15 :","Finest Hour I","","Level 30 :","Provocation Signal","","Level 50 :","Degraded Defence
 / Attention!","Blood of Martyrs","","Pet","Stimulation Protocol","","Level 15 :","Daring Breach IV","","Level 30 :","Kick","","Level 50 :","Peak Condition","Contempt","","","","","Level 15 :","Finest Hour I","","Level 30 :","Overwhelming Stratagem","","Level 50 :","Degraded Defence","Personal Oversight","","","","","Level 15 :","Finest Hour I","","Level 30 :","Strafe","","Level 50 :","Attention!","No Respite","","Pet Protocol","Hurricane Squall / Devotion of the Aquila / Targeted Harassment / ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
