"","Level 14 :","Intelligence","Overcharge Protocols","Level 29 :","Logic","Perception","Level 49 :","Perception","Lore Xenos","","","","","Level 14 :","Intelligence","Plasma Bank","Level 29 :","Intelligence","Logic","Level 49 :","Intelligence","Lore Xenos","","","","","Level 14 :","Perception","Residual Charge","Level 29 :","Intelligence","Logic","Level 49 :","Perception","Lore Xenos","","","","","Level 14 :","Perception","Residual Charge","Level 29 :","Logic","Perception","Level 49 :","Perception","Awareness / Lore Xenos","","","","","Level 14 :","Perception","Residual Charge","Level 29 :","Perception","Logic","Level 49 :","Perception","Lore Xenos","","","","","Level 14 :","Perception","Residual Charge","Level 29 :","Perception","Logic","Level 49 :","Perception","Lore Xenos","","","","","Level 14 :","Intelligence","Overcharge Protocols","Level 29 :","Perception","Logic","Level 49 :","Perception","Lore Xenos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 15 :","Dismantling II","","Level 30 :","Filtering Protocols","Hot on the trail","Level 50 :","Deadly Aim / Vital Points","Weak Body, Weak Soul","","","","","Level 15 :","Dismantling III","","Level 30 :","Elusive Shadow","","Level 50 :","Deadly Aim / Vital Points","Weak Body, Weak Soul","","","","","Level 15 :","Dismantling II","","Level 30 :","Elusive Shadow","","Level 50 :","Vital Points / Masterful Display","Weak Body, Weak Soul","","","","","Level 15 :","Dismantling III","","Level 30 :","Machine Spirit Scan Protocols","Hot on the trail","Level 50 :","Vital Points / Masterful Display","Weak Body, Weak Soul","","","","","Level 15 :","Dismantling II","","Level 30 :","Blinding Strike","","Level 50 :","Extermination","Continuous Analysis","","Pet Protocol","Targeted Harassment / Falconry","","Level 15 :","Dismantling III","","Level 30 :","Advanced Tracking","","Level 50 :","Vital Points / Masterful Display","Continuous Analysis","","Pet Protocol","Fortification Protocol / Analytics Module / Inanimate Shield / Stimulation Protocol / Computation Module FI-DR-Beta","","Level 15 :","Dismantling II","","Level 30 :","Overwhelming Stratagem","","Level 50 :","Eager for Battle","Joint Offence","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","Level 31 :","Trail and Shatter","","Level 51 :","Gruesome Kill","Lore Xenos","","","","","","","","Level 31 :","Filtering Protocols","Seize the Advantage","Level 51 :","Bringer of Doom","Lore Xenos","","","","","","","","Level 31 :","Machine Spirit Scan Protocols","Perfect Opening","Level 51 :","Create an Opening","Lore Xenos","","","","","","","","Level 31 :","Trail and Shatter","","Level 51 :","Gruesome Kill","Awareness / Lore Xenos","","","","","","","","Level 31 :","Enhanced Augmetics","Echopulse","Level 51 :","Brother-In-Arms","Lore Xenos","","","","","","","","Level 31 :","Enhanced Augmetics","Staggering Jolt","Level 51 :","Unseen Support","Lore Xenos","","","","","","","","Level 31 :","Daunting Zone","Machine Spirit Scan Protocols","Level 51 :","Sniping Zone","Lore Xenos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","Level 32 :","Perception","Logic","Level 52 :","Comprehensive Analysis","Enhanced Splash Area","","","","","","","","Level 32 :","Logic","","Level 52 :","Comprehensive Analysis","Machine Spirit Scan Protocols","","","","","","","","Level 32 :","Logic","","Level 52 :","Continuous Analysis","Persistence of the Forge","","","","","","","","Level 32 :","Perception","Logic","Level 52 :","Comprehensive Analysis","Persistence of the Forge","","","","","","","","Level 32 :","Perception","Logic","Level 52 :","Comprehensive Analysis","Characteristic Training: Int","","","","","","","","Level 32 :","Perception","Logic","Level 52 :","Comprehensive Analysis","Persistence of the Forge","","","","","","","","Level 32 :","Logic","Fellowship","Level 52 :","Combat Insight","Pinnacle of Weaponry","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","Level 33 :","Expert Finesse","","Level 53 :","Precise Attack","Perception","","","","","","","","Level 33 :","Lone Killer","Intelligence","Level 53 :","Precise Attack","Intelligence","","","","","","","","Level 33 :","Lone Killer","Intelligence","Level 53 :","Tactical Knowledge","Perception","","","","","","","","Level 33 :","Expert Finesse","","Level 53 :","Precise Attack","Perception","","","","","","","","Level 33 :","Tenacious Talons","","Level 53 :","Tactical Knowledge","Perception","","","","","","","","Level 33 :","Self-Learning Algorithms","","Level 53 :","Medicae Signal","Perception","","","","","","","","Level 33 :","Fellowship","Adjusting Frontline","Level 53 :","Stronghold Stratagem","Perception","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","Level 34 :","Pinnacle of Weaponry / Machine Spirit Scan Protocols","","Level 54 :","Extermination / Masterful Display","Insightful Percision","","","","","","","","Level 34 :","Pinnacle of Weaponry","","Level 54 :","Extermination / Masterful Display","Insightful Precision","","","","","","","","Level 34 :","Pulse Amplifier","","Level 54 :","Deadly Aim / Extermination","Improved Tactics","","","","","","","","Level 34 :","Echopulse","","Level 54 :","Deadly Aim / Extermination","Insightful Percision","","","","","","","","Level 34 :","Pulse Amplifier","","Level 54 :","Eager Subordinates","Improved Tactics","","","","","","","","Level 34 :","Echopulse","","Level 54 :","Deadly Aim / Extermination","Combat Insight","","","","","","","","Level 34 :","Safety Training / Grenadier","","Level 54 :","Know-It-All","Overcoming Zone","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","Level 35 :","Wild Hunt III","","Level 55 :","AP +1","","","","","","","","","Level 35 :","Dispatch I","","Level 55 :","AP +1","","","","","","","","","Level 35 :","Dispatch I","","Level 55 :","AP +1","","","","","","","","","Level 35 :","Wild Hunt III","","Level 55 :","AP +1","","","","","","","","","Level 35 :","Overcharge I","","Level 55 :","AP +1","","","","","","","","","Level 35 :","Overcharge I","","Level 55 :","AP +1","","","","","","","","","Level 35 :","Take and Hold III","","Level 55 :","Ap +1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Heinrix Executioner of the Inquisition","","","","","","","","","","Skill Options","","","Heinrix the Channeller of the Golden Throne https://youtu.be/kYviiCWOFAw ","","","","","","","","","","Skill Options","","","Heinrix the Chainsaw Interrogator","","","","","","","","","","Skill Options","","","Heinrix - Force Sword + Pistol","","","","","","","","","","Skill Options","","","Heinrix the Psi-Assassin (Sword of faith is for RP, you can drop this to make the build stronger along with the pyromancy if you do)","","","","","","","","","","Skill Options","","","Heinrix the Duellist","","","","","","","","","","Skill Options","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Dual force sword executioner build focusing on biomancy, building into pyromancy using two force swords and secondary pyromancy staff","","","","","","","","","","Athletics / Carouse / Medicae / Demolitions / Lore Xenos","","","For those not brave enough for idira (Shimmering Emulsion Candidate) - Thessara items can turn this into a daemon summoner build (cant use bedlam or edge of the irrevocable like RT)","","","","","","","","","","Athletics / Carouse / Coercion / Demolitions","","","","","","","","","","","","","Athletics / Carouse / Medicae / Demolitions","","","RP sword and gun","","","","","","","","","","Athletics / Carouse / Medicae / Demolitions","","","Sword of Faith Build - Have fun with Shimmering Emulsion","","","","","","","","","","Athletics / Carouse / Medicae / Demolitions","","","Double Force Sword build with Secondary Sanctified Staff focusing on Heinrix's biomancy and Arch-Militant Options taking advantage of shearing strikes","","","","","","","","","","Athletics / Carouse / Medicae / Demolitions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Warrior","","","Executioner","","","Exemplar","","","","","","","Warrior","","","Overseer","","","Exemplar","","","","","","","Warrior","","","Executioner","","","Exemplar","","","","","","","Warrior","","","Arch-Militant","","","Exemplar","","","","","","","Warrior","","","Assassin","","","Exemplar","","","","","","","Warrior","","","Arch-Militant","","","Exemplar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 1 :","Charge","","Level 16 :","Forced Repentance","Scourging Strike + 
  Where it hurts","Level 36 :","Eagar For Battle *","Easy Target","","","","","Level 1 :","Charge","","Level 16 :","Psyber-Raven Proficiency","","Level 36 :","Eagar For Battle *","Crowd Kill","","","","","Level 1 :","Charge","","Level 16 :","Forced Repentance","Scourging Strike + 
  Where it hurts","Level 36 :","Eagar For Battle *","Psyker Extremis","","","","","Level 1 :","Charge","","Level 16 :","Versitility","","Level 36 :","Eagar For Battle *","Crowd Kill","","","","","Level 1 :","Charge","","Level 16 :","Seek the Opening","","Level 36 :","Degraded Defence*","Easy Target","","","","","Level 1 :","Charge","","Level 16 :","Versitility","","Level 36 :","Eagar For Battle *","Crowd Kill","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 2 :","Coercion","","Level 17 :","Warp Speed","","Level 37 :","Medicae","All-Encomposing Agony","","Gear to consider","","","Level 2 :","Coercion","","Level 17 :","Stabilise","","Level 37 :","Athletics","Edge of Dawn","","Gear to consider","","","Level 2 :","Coercion","","Level 17 :","Firestorm","","Level 37 :","Medicae","Perfect Anatomy","","Gear to consider","","","Level 2 :","Coercion","","Level 17 :","Reckless Rush","","Level 37 :","Athletics","Contempt for the weak","","Gear to consider","","","Level 2 :","Coercion","","Level 17 :","Killing Edge","","Level 37 :","Athletics","Lethal Concentration","","Gear to consider","","","Level 2 :","Coercion","","Level 17 :","Reckless Rush","","Level 37 :","Athletics","Exploit Weakness","","Gear to consider","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 3 :","Endure","","Level 18 :","Anatomy Expert","","Level 38 :","Weapon Skill","Heavy Armour / Power Armour","","Helm","Eyes of Joyeuse / Carmine Crown / Mechanicus Respirator","","Level 3 :","Endure","","Level 18 :","Psyker Majoris","","Level 38 :","Weapon Skill","Deterioration","","Helm","Eyes of Joyeuse / Ghost Helm / Ethereal Visor / Thassertium Mask","","Level 3 :","Endure","","Level 18 :","Anatomy Expert","","Level 38 :","Weapon Skill","Hymns of Hatred","","Helm","Eyes of Joyeuse / Mechanicus Respirator","","Level 3 :","Endure","","Level 18 :","Always Ready","","Level 38 :","Weapon Skill","Blade of light","","Helm","Eyes of Joyeuse / Mechanicus Respirator / Ghost Helm","","Level 3 :","Endure","","Level 18 :","Create an Opening","","Level 38 :","Weapon Skill","Edge of Dawn","","Helm","Eyes of Joyeuse / Vivisector's Visor / Self Calibrating Googles / Helm","","Level 3 :","Endure","","Level 18 :","Always Ready","","Level 38 :","Weapon Skill","Hymns of Hatred","","Helm","Eyes of Joyeuse / Ghost Helm","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 4 :","Daring Breach","Rigorous Training","Level 19 :","Carnival of Misery","","Level 39 :","Reckless Strike / Shield of The Emperor","Medicae","","Armour","Adherent of Mankind / [Death World Origin] Enforcer light Carapace / Armour of Hidden Promise / Psychic Bodyglove / Psyker's Breastplate","","Level 4 :","Daring Breach","Rigorous Training","Level 19 :","Overcharge","","Level 39 :","Pyromancy","Athletics","","Armour","Psyker's Breastplate","","Level 4 :","Daring Breach","Rigorous Training","Level 19 :","Carnival of Misery","","Level 39 :","Shield of the Emperor","Medicae","","Armour","Armour of Hidden Promise / Psychic Bodyglove","","Level 4 :","Daring Breach","Rigorous Training","Level 19 :","Steady Superiority","","Level 39 :","Reckless Strike","Athletics","","Armour","Armour of Hidden Promise / Psychic Bodyglove / [Death World Origin] Enforcer's Light carapace / Psyker's Breastplate","","Level 4 :","Daring Breach","Rigorous Training","Level 19 :","Dispatch","","Level 39 :","Pyromancy / Warp Speed","Athletics","","Armour","Armour of Hidden Promise / Phantom-Killer Bodyglove / Psychic Bodyglove / High Spinner Armour","","Level 4 :","Daring Breach","Rigorous Training","Level 19 :","Steady Superiority","","Level 39 :","Reckless Strike","Athletics","","Armour","Armour of Hidden Promise / Psychic Bodyglove / [Death World Origin] Enforcer's Light carapace / Psyker's Breastplate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
